Name,Address,Location,Category,Additional Info,page
Ultimoda,S. Marco 741,S. Marco,Cornici,confezioni,191
Vidali Giorgio,S. Marco 1470,S. Marco,Cornici,e liquidi,191
Vittadello Alessandro,S. Marco 914,S. Marco,Cornici,e liquidi,191
Volpato Eugenio,S. Polo 475,S. Polo,Cornici,e liquidi,191
Zecchini Glauco,S. Marco 4485,S. Marco,Cornici,e liquidi,191
Del Gaizo,S. Marco 4485,Marghera,Conserve,Soc. Industria Conserve Alimentari,191
I.T.A.M.,via dell'Elettricità 4,Marghera,Conserve,"Industrie Torroni,  marmellate ed Affini",191
Missana Matteo,via dell'Elettricità 4,Mestre,Conserve,S. M. Formosa,191
Soc. Gen. Conserve Alimentari «Iri»,via dell'Elettricità 4,Mestre,Marghera,"Marmellate ed affini,",191
Arte Veneziana di Garizzo Isabella,S. Leonardo 1512,Mestre,Conterie e Perle,"(fabbriche),",191
Brovasco L.,Cannaregio 3278,Mestre,Conterie e Perle,"(fabbriche),",191
Costantini Melloni e Masetti,Cannaregio 3278,Mestre,Murano, Cale del Misto,191
Fabris Giuseppe,S. Marco 13,Mestre,Conterie e Perle,"(fabbriche),",191
Grilli G.,Castello 6457,Mestre,Conterie e Perle,"(fabbriche),",191
Mazzega F.lli,Castello 6457,Mestre,Murano, fdm. Vetrai 148,191
Marzega Romano,Rio Marin 913-A,Mestre,Conterie e Perle,"(fabbriche),",191
Morassi Luigi,Rio Marin 913-A,Mestre,Murano, fdm. Vetrai 15,191
Moretti F.cco e F.lli,Rio Marin 913-A,Mestre,Murano, fdm. Navagero 42,191
Moretti Ulderico e C.,Rio Marin 913-A,Murano, fdm. Cavori,"(fabbriche),",191
S. A. Costantini Vistosi Canuzzo,"S. Marco 4322, Pal. Da Mula",Murano,Conterie e Perle,"(fabbriche),",191
S. A Talnina.,"S. Marco 4322, Pal. Da Mula",Murano, fdm. Navagero 34, Perle e Conterie,191
S. A. Paulv e C.,"S. Marco 4322, Pal. Da Mula",Murano,Conterie e Perle,"(fabbriche),",191
Società Veneziana Conterie Cristallerie,"S. Marco 4322, Pal. Da Mula",Murano, fdm. Navagero 34,"(fabbriche),",191
Vaccari Augusto,Cannaregio 2528,Mestre,Conterie e Perle,"(fabbriche),",191
Soccheria F.lli Ja'acch,Dorsoduro 467,Mestre,Copertoni,",",191
Soc. An. Nicolai Natale,S. Canciano 5412,Mestre,Copertoni,",",191
Vittadello Alessandro,S. Marco 917,Mestre,Copertoni,",",191
Zaccariotto Giulio,S. Croce 468-B.C.,Mestre,Copertoni,",",191
A.B.C. di Giuseppe Busanel,"Cannaregio, Rio Terra Maddalena, 2054",Mestre,Copisterie,"Tutti i Lavori di Copisteria per Uffici,  Enti,  Privati,  Agenzia d'Affari,  Assistenza Pratiche Amministrative,  Tel. 26-384",191
Chitarin Giovanni,Campo S. Bartolomeo n. 5881,Mestre,Cordami e Spaghi,",",191
Cedolini Emilio,"S. Maria Gloriosa dei Frari, 2700",Mestre,Cordami e Spaghi,"Cordami e Spaghi,  Tel. 27-459",191
Bellemo Mario,Via Ospedale 37,Mestre,Cordami e Spaghi,",",191
Donaggio G. e Figli,Castello 2121,Mestre,cordami," spaghi flatti vetti,  tel 26.633",191
Gneiz Cav. Vincenzo e Figlio,Cannaregio n. 3729,Mestre,Cordami e Spaghi,",",191
Inio Paolo,Giudecca 595,Mestre,Cordami e Spaghi,",",191
Rallo Giuseppe,Via Caneve 35,Mestre,Cordami e Spaghi,",",191
Rusconi Antonio,Castello 4154,Mestre,di Guido Rusconi,",",191
S.A.,Campo S Protolo n. 4706,Mestre,Cordami e Spaghi,"Linificio Canapificio Nazionale,  Tel. 23-921",191
Serafin Romeo,Giudecca 1932,Mestre,Industria cordami," parabodi,  parafalle,  corde per navi,  tappeti,  tel. 24-512",191
Dolecetta Attilio,Salizzada S. Io. 5672,Mestre,"Cornici d'ogni stile, Vetri, Specchi, Cristalli, Paralumi, Lampadari, Lumier, Lacche, Dorature, Assortimento articoli per regalo", Tel. 26-823,191
Ditta Sandri,"Campo Manin, San Marco, 4254",Mestre,Laboratorio Cornici ed Affini," Vetri,  Specchi,  Cristalli,  Quadri,  Tel. 24-584",191
Laurenti Ferdinando,S. Marco 4472,Mestre,Cornici,",",191
Moretto Giulio,S. Maurizio 2623-A,Mestre,Cornici,",",191
Valle Natale,Cannaregio 1413,Mestre,Cornici,",",191
