Name,Address,Location,Category,Additional Info,Profession,Role,page
CANOIANI dott. LUIGI,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Vice Pres.,,",",340
PIAMONTE dott. GIAMBATTISTA,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere Segr.,,",",340
BISACCO PALAZZI Ing. GIACOMO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere,,",",340
BRUNETTI dott. FAUSTINO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere,,",",340
DE BIASI avv. ATTILIO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere,,",",340
DUSE avv. GAETANO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere,,",",340
MARCELLO co. dott. ALESSANDRO PARISI PIETRO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere,,",",340
SPADA dott. GINO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Consigliere,,",",340
GIRMANI co. dott. GIOVANNI,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Sindaco,,",",340
TESSARI dott. ANTONIO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Sindaco,,",",340
BATTISTEL rag. AGOSTINO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Direttore,,",",340
SARTORI dott. LINO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Vice Direttore,,",",340
FURLAN GUGLIELMO,BANCO S. MARCO,,GUÏDA COMMERCIALE DI VENEZIA E PROVINCIA,Capo Contabile,,",",340
