Name,Address,Location,Category,Additional Info,page
Carlin Alessandro,Via Ospedale 19,Mestre,CALZOLERIA,Additional Info,165
Gugiolata Aurelio,Via Piave,Mestre,CALZOLERIA,Additional Info,165
Maracuto Bruno,Via Carducci 2,Mestre,CALZOLERIA,Additional Info,165
Marinato Pietro,Via Palazzo 46,Mestre,CALZOLERIA,Additional Info,165
Mason Domenico,Via Gazzera 57,Mestre,CALZOLERIA,Additional Info,165
Mazzucato Clotilde,"Piazza Umberto I, 76",Mestre,CALZOLERIA,Additional Info,165
Micheletti Gino,Via Catapan 80,Mestre,CALZOLERIA,Additional Info,165
Nosutin Carlo,"Via Poerio, 60",Mestre,CALZOLERIA,Additional Info,165
Paran Angelo Umberto,Piazza 22 Marzo,Mestre,CALZOLERIA,Additional Info,165
Riccioni Gaetano,P. Umberto I 67,Mestre,CALZOLERIA,Additional Info,165
Sterza Adamo,Via del Prato 1,Mestre,CALZOLERIA,Additional Info,165
Chizzotto Amedeo,Via Rizzordi 35,Marghera,CALZOLERIA,Additional Info,165
Favretto Maria,Via G. Pepe 5,Marghera,CALZOLERIA,Additional Info,165
Pellizzato Battista,Via Emiliani,Marghera,CALZOLERIA,Additional Info,165
Rosato Carlo,"Via Giustinani, 21",Marghera,CALZOLERIA,Additional Info,165
Ferragamo Giuseppina,"Via Giustinani, 21",Lido,CALZOLERIA,Procuratie Excelsior,165
Pedrezon Ulisse,"Via Giustinani, 21",Lido,calzature,"Abitazione: Via Andrea Morosini 8, telef. 60-144",165
Ferraresso Mario,"Via S. Donà, 179 A",Carpenedo,CALZOLERIA,Additional Info,165
Pavan Antonio,Via Trezzo 1,Carpenedo,CALZOLERIA,Additional Info,165
Martini Teresa,504,Giudecca,CALZOLERIA,Additional Info,165
Martinucci Letto,Calle Bortolian 31,Murano,CALZOLERIA,Additional Info,165
Seguso Italia,Corte Biaglia 15,Murano,CALZOLERIA,Additional Info,165
Simionato Ernesto,Via Centro,Zelarino,CALZOLERIA,Additional Info,165
Manifattura pellami e calzature,S. Marco 4919,Zelarino,MANIFATTURA,",",165
A. Mancuso,S. Marco - Calle Larga 654,Zelarino,CALZOLERIA,Telefono 23-534,165
Ditta G. Casella,Merceria 4983,Zelarino,CALZOLERIA,"Primarie Calzolerie di Lusso, Telefono 22-188 - S. Moisè 1464, Tel. 20-819, Laboratorio: S. Marco 1228, Deposito e Ufficio: S. Marco 1513 a",165
Casella Giuseppe,"S. Moisè, 1464",Zelarino,Esclusivisti delle migliori Marche Nazionali ed Estere,"Tel. 20-819, Deposito e Ufficio: Frezzeria, 1513/a, Laboratorio: S. Marco, 1228",165
Casella S.,S. Marco 733,Zelarino,CALZOLERIA,",",165
Cili Carmine,Dorsoduro 3187,Zelarino,CALZOLERIA,",",165
Ciriello Aldo,Dorsoduro 3882,Zelarino,CALZOLERIA,",",165
Coglini F.lli Luciano e Giuseppe,Dorsoduro 3750,Zelarino,CALZOLERIA,",",165
Damasco Maria,Dorsoduro 3054,Zelarino,CALZOLERIA,",",165
De Col Ferdinando,Cannaregio 552,Zelarino,CALZOLERIA,",",165
De' Nobili Luigi,S. Polo 1067,Zelarino,CALZOLERIA,",",165
De Nobile Maxello,Cannaregio 3609,Zelarino,CALZOLERIA,",",165
Facchini Umberto,S. Marco 3718,Zelarino,CALZOLERIA,",",165
Fagarazzi Antonio,S. Polo 1068,Zelarino,CALZOLERIA,",",165
Iando Alberto,S. Polo 415,Zelarino,CALZOLERIA,",",165
Iando Alessandro,4323,Castello,CALZOLERIA,",",165
La Raparatrice di Maria Ermeneia,Dorsoduro 3739,Zelarino,CALZOLERIA,",",165
Leandro Erminio G.,S. Polo 1046,Zelarino,CALZOLERIA,",",165
Libera Aldo e C.,S. Marco 5927,Zelarino,CALZOLERIA,",",165
Luisi Lucia ved. Boccato,S. Marco 2456,Zelarino,CALZOLERIA,",",165
Manusso Antonio,S. Marco 654,Zelarino,CALZOLERIA,",",165
Marinbella Maria,S. Polo 5268,Zelarino,CALZOLERIA,",",165
Mazzon Ugo,S. Marco 2044,Zelarino,CALZOLERIA,",",165
Mazzucato Luigi,S. Marco 1809,Zelarino,CALZOLERIA,",",165
Milani Giovanni,Dorsoduro 896,Zelarino,CALZOLERIA,",",165
Milani Secondo,S. Polo 1395,Zelarino,CALZOLERIA,",",165
Moretti Giorgio,Cannaregio 1434,Zelarino,CALZOLERIA,",",165
Moò Ernesto Egilde e Sorelle,S. Marco 4181,Zelarino,CALZOLERIA,",",165
Pesaro Giuseppe,Cannaregio 5784,Zelarino,CALZOLERIA,",",165
Pilon Giovanni,S. Marco 4821,Zelarino,CALZOLERIA,",",165
Pinzan Gino,Cannaregio 2845,Zelarino,CALZOLERIA,",",165
Righetto F.lli,S. Marco 1084,Zelarino,CALZOLERIA,",",165
Rocochi Giovanni,S. Marco 1084,Zelarino,CALZOLERIA,S. Rocco,165
Sanavio Roberto,S. Polo 1046,Zelarino,CALZOLERIA,",",165
Sartori Antonio,S. Marco 1696,Zelarino,CALZOLERIA,",",165
Sartori Giovanni,Dorsoduro 1213,Zelarino,CALZOLERIA,",",165
Sandei Giuseppe,Cannaregio 5803,Zelarino,CALZOLERIA,",",165
Sartori Mario,Cannaregio 5676,Zelarino,CALZOLERIA,",",165
Schnelli Maria,Cannaregio 314 A,Zelarino,CALZOLERIA,",",165
Stravigh Nicola,S. Marco 738,Zelarino,CALZOLERIA,",",165
Tacchetti Alfredo,Cannaregio 3840,Zelarino,CALZOLERIA,",",165
