Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Vetraie Artistica Romano Mazzega,Radi 1019,Murano,Vetreria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",vetri artistici,"* duse *,",479,False
Vetrerie e Cristalleria Sant'Erasmo,Radi 1019,duse,Vetreria,vetrerie in genere e lampadari | Sant'Erasmo,Phone: 25.889,"* duse *,",479,False
Vetreria D’ Arte di Murano F. Boncompagni,S. Marco 131,duse,Vetreria,oggetti artistici,Phone: 25.889,"* duse *,",479,False
Vetreria F.lli Ferro,Manin 69,Murano,Vetreria,vetri artistici,Phone: 25.889,"* duse *,",479,False
Vetrerie Italo Toso & C.,Manin 69,duse,Murano,Vetreria,vetrerie in genere e lampadari,"* duse *,",479,False
Vetreria Vistosi,"Manin 69, S. Lorenzo numero 18",duse,Murano,Vetreria | Barhini & C.,vetrerie in genere lampadari,"* duse *,",479,False
Vetrerie d’Arte di Murano (di figliio Boncompagni),S. Marco 298,duse,Vetreria,specialità veneziane,Phone: 25.889,"* duse *,",479,False
Vetrai Lux di Tullio Ferro,Vetrai 8,Murano,Vetreria,vetri industriali,Phone: 25.889,"* duse *,",479,False
Vetitaf S. A.,Giudecca 463,duse,Vetreria,vetri cristalli e specchi (stabilimento),Phone: 25.889,"* duse *,",479,False
Vetrocoke,Giudecca 463,,Vetreria,vetri cristalli e sp-cfh carbonne (commerce e lavorazione),Phone: 25.889,"* duse *,",479,True
Vettore Giuseppe,Cannaregio 1984,duse,Profumeria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vettore Giuseppe e Figli S.A.S.,"S. Girolamo, 3010",duse,Impresa,"Costruzioni Edili, Ferroviarie, Idrauliche e Stradali, Stabilimento per la Lavorazione del Legno",Phone: 25.889,"* duse *,",479,False
Vettorello Leone,S. Marco 1130,duse,Avvocato,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vezza Umberto,Cannaregio numero 1181,duse,Caffè,Esercizi,Phone: 25.889,"* duse *,",479,False
Vezsani dott. Fulgenzio,"Mestre, Riva XX Settembre 26",duse,Veterinario,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Viale Luigi,"Cannaregio, 3644",duse,Sarto,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Viale M. & C.,"Cannaregio, 3644",,MACCHINE per scrivere -- Calcolatrici - Duplicatori,"minerali, sabbia",Phone: 25.889,"* duse *,",479,True
Vian Augusto,Castello 2165,duse,Osteria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Viau Ruggero,Castello 2165,Santa Lucia,MACCHINE per scrivere -- Calcolatrici - Duplicatori,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Capo Stazione,"* duse *,",479,False
Vian Tullio,S. Leonardo 1339,duse,Farmacia,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianelli Arturo,S. Polo 2070,duse,Mosaicista,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianelli & Majano,Castello 5278,duse,Latte,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Latte (grossista),"* duse *,",479,False
Vianelli dr. Umberto,Castello 5278,duse,MACCHINE per scrivere -- Calcolatrici - Duplicatori,"Comm, Dirigente della Questura",Phone: 25.889,"* duse *,",479,False
Vianello Achille,Castello 950,duse,Decoratore e pittore,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianello Ada,Castello 3618,duse,Manifatture,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianello Alde,S. Polo 6,duse,Articoli casalinghi,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianello Aldo (ditta),Castello 6522,duse,Impresa,noleggio imbarcazioni,Phone: 25.889,"* duse *,",479,False
Vianello Amalia,Calle dei Fabbri numero 1061,duse,Tabaccheria,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianello Angelo,Castello 3005,duse,Alimentari (dett.),"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianello Angelo,Castello 279,duse,Falegname,"Venezia - Via XXII Marzo, 2288, Telephone: 25-889",Phone: 25.889,"* duse *,",479,False
Vianello Anita,Castello 279,duse,Tabaccheria,Ruga Giuffa,Phone: 25.889,"* duse *,",479,False
