Name,Address,Location,Category,Additional Info,page,location_cleaned
Mazzotti Ufficio Rappresentanze,S. Marco 3658,,"Compressori, Trapani, Smerigliatrici, Martelli pneumatici",Posteggio Noleggio Riparazioni,189,True
Siderotecnica Veneta di Giuseppe Saccia,"Mestre, Via Piave 63",Murano,"Compressori, Trapani, Smerigliatrici, Martelli pneumatici",Posteggio Noleggio Riparazioni,189,False
Soc. Veneziana Concerti Sinfonici,fdm. della Fenice. 2549,Murano,Concerti,Posteggio Noleggio Riparazioni,189,False
Tavolin Anna,Castello 2953,Murano,Conchiglie,Posteggio Noleggio Riparazioni,189,False
Montecatini,Castello 2953,Murano,Porto Marghera,Soc. Gen. per l'Industria Mineraria chimica,189,False
Parce e Severi,Castello 2953,Marghera,Concimi azotati,Posteggio Noleggio Riparazioni,189,False
Pavella Giovanni,S. Marco 2338,,Concimi azotati,Posteggio Noleggio Riparazioni,189,True
Marchetto A. e S.,S. Moisé 2155,Murano,FERTILIZZANTI azotati," periostatai,  Potassici,  Solfato rame,  ecc.,  Tel. 25-926",189,False
Soc. Veneta Concimi e Prodotti chimici,S. Moisé 2155,"CITA, S. A. Marghera",Concimi chimici,Posteggio Noleggio Riparazioni,189,False
Bortoli Comm. Ettore,"S. Canciano, Corte Leon Bianco 5630",Murano,Vendita all'ingrosso e al minuto della produzione Pirelli e Ing. et. Deposito. Telefono 24528. Negozi Bottega dell'Elettricità. S. Canciano," Campiello R. Selvatico 5659. Tel. 22-945. Botttega dell. Luce,  S. Marco,  Calle Goldoni 4511 Telef. 22-756. Casa Lucente,  Lido di Venezia,  Viale S. Maria Elisabetta 31 Telefono 60-587.",189,False
C.E.A.T.,"Padova, Corso del Popolo 1",Murano,Cavi Elettrici," Torino,  Cavi sottopone,  per energia ad alta e bassa tensione,  Cavi telefonici di qualunque tipo Cavi sottopompe per impianti interni,  Fili e Corde rame e allumina isolati,  Cordoncini luce-Cavetti intrecciati,  Accessori per cavi,  Offerte,  Listini,  Studio Tecnico Michele Martignetti,  Telefono 24-587.",189,False
AI Pupo' Novità,"Padova, Corso del Popolo 1, S. Fosca 1215",,Confezioni per Bambini,Tel. 27-756 | Creazioni Originali per Bambini di Giuravotch Alma,189,True
Bigatello Angelo ed Ezio Graziani,Castello 3474,,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,True
Borgato Sorelle,S. Marco 4861,,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,True
Fregonese Olga,S. Marco 1234-A,,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,True
Galleria dei Piccini di Villi e C.,Castello un. 2862,Murano,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,False
Ine Rukin in Montegaccio,S. Marco 678,,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,True
Il Bimbo Elegante,Mercerie del Capitolato 4862,Murano,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,False
Minozzi Dea,Castello 3467,,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,True
Nordin Emilia eDemocratia,Cristiano 5016,Murano,Confezioni per Bambini,Posteggio Noleggio Riparazioni,189,False
A la Pia Vola de Pranza di Gianna Sereni Bordignon.,Buca di Piazza 1261,Murano,Confezioni per Signora,Posteggio Noleggio Riparazioni,189,False
Bronzini Gejia,Buca di Piazza 1261,Murano,Confezioni per Signora,Carpenedo,189,False
Concalato Pietro,S. Marco 1105,,Confezioni per Signora,Posteggio Noleggio Riparazioni,189,True
Dialaa,"S. Marco 1105, S. Marco, Spadaria, 677",,Tel. 22-335,Confezioni per signora.,189,True
Discacciati Giuseppe,S. Pantalon n. 3955-B,Murano,Confezioni per Signora,Posteggio Noleggio Riparazioni,189,False
La Motta P.,Ponte Baratteri 4921-B,Murano,Confezioni per Signora,Posteggio Noleggio Riparazioni,189,False
Mode e Rosettuni,S. Zuiani 724 Mercerie dell'Orologio 219,Lido,Viale S. Maria Elisabetta 40,Posteggio Noleggio Riparazioni,189,False
Agenzia P. Bortoluzzi,"San Luca, 4182",Murano,Affitti appartamenti,Posteggio Noleggio Riparazioni,189,False
