Name,Address,Location,Category,Additional Info,page
"Aster"""" Detective","San Stefano, Corte Pizzocchere 3515",VENEZIA,Istituti d'informazioni e di investigazioni,"Istituto di Investigazioni,  Informazioni,  Ricerche",231
S. A. Stabilimenti per l’industria della Juta,S. Bartolomeo 5254,Mestre,Juta e affini,Insegne e cartelli reclame,231
Ceschin Pietro,Merceria S. Giuliano 727-31,Mestre,Laneric e soterie,Insegne e cartelli reclame,231
Fusello Luigi,"S. Marco, Mercerie S. Zulian 703-738",Mestre,Istituti d'informazioni e di investigazioni,Insegne e cartelli reclame,231
Mander e Feiffer,Cannaregio 8451.13,Mestre,Lapidi,Insegne e cartelli reclame,231
Bulgaro Armando,"Cannaregio 8451.13, Fonda-mente Nuove, cl. Botteti 5113-A",Mestre,marmista,lapidi,231
Bottacin Angelo (ditta),S. Lio 5821,Mestre,Lamiere,Insegne e cartelli reclame,231
R.I.C.A. Rappresentanze Industriali Commerciali ed affini di Derencin Ferruccio,Castello 6817,Mestre,Lamiere,Insegne e cartelli reclame,231
Società Adriatica Ferramenta e Metalli,Castello 5836,Mestre,Lamiere,Insegne e cartelli reclame,231
Consorzio Produttori Latte della Provincia di Venezia,S. Pantolon 3707,Mestre,Latte (produzione),Insegne e cartelli reclame,231
"SARLEA, S. A.",S. Caterina 4974,Mestre,Latte ed affini,Insegne e cartelli reclame,231
Campigotto Domenico,Cannaregio 5576 A,Mestre,Latte (grossisti),Insegne e cartelli reclame,231
Consorzio Produttori latte della Provincia di Venezia,S. Pantalon 3707,Mestre,Latte (grossisti),Insegne e cartelli reclame,231
"PLIP, Soc. per Az. Prod. latte e caseificio,",S. Pantalon 3707,Carpenedo,Latte (grossisti),Insegne e cartelli reclame,231
Rivenditori: latte Soc. a r. l.,Via Manin 18,Mestre,Latte (grossisti),Insegne e cartelli reclame,231
S. A. Latteria Bianchi e S.ALB,Calle dei Fabbri,Mestre,Latte (grossisti),Insegne e cartelli reclame,231
Soc. di Esportazione Polenghi Lombardo,Piazzale Stazione 10,Mestre,Latte (grossisti),Insegne e cartelli reclame,231
Vianelli e Majno,Castello 5273,Mestre,Latte condensato," Lombardo,  latte in polvere",231
Aliani Albino,S. Polo 214,Mestre,Latterie,Insegne e cartelli reclame,231
Balestra Andrea,S. Marco 1160,Mestre,Latterie,Insegne e cartelli reclame,231
Baroni Giovanni,Castello 3473,Mestre,Latterie,Insegne e cartelli reclame,231
Baroni Teresa,S. Polo 1053,Mestre,Latterie,Insegne e cartelli reclame,231
Bergamin Giulio,Cann. 1977,Mestre,Latterie,Insegne e cartelli reclame,231
Biadene Ines,S. Croce 102,Mestre,Latterie,Insegne e cartelli reclame,231
Blensch Giovanni,Cann. Polo 77,Mestre,Latterie,Insegne e cartelli reclame,231
Bianchi S. A.,"Cann. Polo 77, S. Marco 933. Cann. 55, San Polo 3082",Mestre,Latterie,Insegne e cartelli reclame,231
Nardiello Natale,Dorsoduro 1252,Mestre,Lene e crine,Insegne e cartelli reclame,231
Perego A. (Ditta),Salizada S. Luca 4150,Mestre,Lene e crine,Insegne e cartelli reclame,231
