Name,Address,Location,Category,Additional Info,page,location_cleaned
Soc. acc. sempl. Industria Chimiche Minio,Murano Barbini,Murano,Chimiche,S. Marco 2516,250,False
Acerbi Carlo,Castello 3901,,Mobili,"filati ed affini,",250,True
Anfodillo Angelo,S. Croce 68,Murano,Mobili,"filati ed affini,",250,False
Anfodillo Giovanni,Cannaregio 3217,,Mobili,"filati ed affini,",250,True
Bergamo Luigi,Vie Ca Rossa 84,Mestre,Mobili,"filati ed affini,",250,False
Bono Maria,Castello 5245,,Mobili,"filati ed affini,",250,True
Braga Vincenzo,Cannaregio 6041 A,,Mobili,"filati ed affini,",250,True
Brunello Luigi,Via Costa 10,Mestre,Mobili,"filati ed affini,",250,False
Capovilla Augusto,Rio Marin 858 A,Murano,Mobili,"filati ed affini,",250,False
Casa Nova S. A.,"Via XXII Marzo 2288, Tel. 25-889",Murano,Arredamenti completi,"filati ed affini,",250,False
Dal Bon Ferruccio,Cannaregio 3593,,Mobili,"filati ed affini,",250,True
Dall'Asta Aldo,Cannaregio 379 A,,Mobili,"filati ed affini,",250,True
Dal Soglio e C.,Via Circonvallaz.,Mestre,Mobili,"filati ed affini,",250,False
De Valentin Mario,Via Circonvallaz.,Carpenedo,Mobili,"filati ed affini,",250,False
Ferraro Luigi,Dorsoduro 1737 D,,Mobili,"filati ed affini,",250,True
Gavagnin Valentino,S. Croce 1233,,Mobili,"filati ed affini,",250,True
Gnochi Giulio,Cannaregio 3760 A,,Mobili,"filati ed affini,",250,True
Lazzari Giacomo e Figli,Calle Turloni 2865,Murano,Mobili,"filati ed affini,",250,False
Lazzarini V. di G. V. e A. F.lli Lazzarini,"San Giacomo dell'Orio, 1490",,Premiato Mobilificio,Deposito mobili,250,True
Marinazzo Augusto,"Casa di Pena, Giudecca",Murano,Stabilimento,"Amministrazione e saloni esposizione,  Giudecca,  fdm. della Croce 188",250,False
Pavan Natale e figlio,S. Caterina 4968,Murano,Mobili,"filati ed affini,",250,False
Cav. Bruno Gasparini,Via D. Manin 39,Mestre,"Mobilificio, Arredamenti in genere, Esclusività Cucine '9000' di propria creazione","Tel. 51,165",250,False
Ragazzi Emilio,S. Giovanni Grisostomo 5835,Murano,Mobili di ogni stile di lusso e comuni,Amministrazione,250,False
Pavan Natale & Figli,Santa Caterina,Murano,Mobili di lusso e comuni,"filati ed affini,",250,False
Duse.,Via XXII Marzo 2288,Murano,Mobili,"Macchine per scrivere, Calcolatrici, Duplicatori, OCCASIONI - CAMBI - RICOSTRUZIONI - NOLEGGI, Telefono n. 25.889",250,False
