Name,Address,Location,Category,Additional Info,Profession,Role,page,location_cleaned
Marusso Augusta in Nicoletti,S. Margherita 3053-A,Venezia,bottiglieria, pasticceria,Telephone: 25-889,",",418,False
Marat S. Maria,S. Marco 2315,Venezia,cererie e prodotti affini,ORGANIZATION,Telephone: 25-889,",",418,False
Maruzzi Ambrogio,S. Marco 2315,Venezia,architetto,ORGANIZATION,Telephone: 25-889,",",418,False
Maruzzi Gastone,San Polo 2091,Venezia,terraglie, porcellane,Telephone: 25-889,",",418,False
Marzari Giuseppina,Castello 4499,Venezia,trattoria,ORGANIZATION,Telephone: 25-889,",",418,False
Marzato Attilio,Castello 4623,Venezia,alimentari (dett.),ORGANIZATION,Telephone: 25-889,",",418,False
Marzi dr. Giovanni,Castello 4623,Venezia,Founded: 1877,ORGANIZATION,Vice Direttore,Banca Commerciale Italiana,418,False
Marzolla Luisa,Cannaregio 542-A,Venezia,sagrestinaio,S. Marco, suggesto,",",418,False
Marzolo Carlo e Figlio,S. Polo 1022,Venezia,spedizioni e trasporti,ORGANIZATION,Telephone: 25-889,",",418,False
Marzolla Ernesto Enrico,S. Polo 2774,Venezia,rappresentante,generi alimentari,Telephone: 25-889,",",418,False
Marzollo avv. Francesco,S. Marco 3830,Venezia,Founded: 1877,Deputato dell'Amministrazione della Provincia,Telephone: 25-889,",",418,False
Marzollo Guido,S. Polo 1022,Venezia,perito,ORGANIZATION,Telephone: 25-889,",",418,False
Marzollo Giuseppe,Cannaregio 1889,Venezia,rappresentante,chinaglie,Telephone: 25-889,",",418,False
Marzollo Vinicio,"Lido, Piazzale Excelsior 32",Venezia,oggetti artistici,ORGANIZATION,Telephone: 25-889,",",418,False
Marzor Alberto,Castello 6389,Venezia,giornali (rivendita),ORGANIZATION,Telephone: 25-889,",",418,False
Marzot Alberto,Castello 6389,Venezia,cartoleria,ORGANIZATION,Telephone: 25-889,",",418,False
Marzot Giulio e Mario,S. Marco 2510,Venezia,oreficeria, gioielleria,Telephone: 25-889,",",418,False
Marutti Ettore,S. Marco 2510,,coltellaio e arrotino,ORGANIZATION,Telephone: 25-889,",",418,True
Mascalchin Giuseppe,Giudecca 198,Venezia,trattoria,ORGANIZATION,Telephone: 25-889,",",418,False
Mascaro cav. Nicola,Giudecca 198,Venezia,Founded: 1877,Corpo del Genio Civile,Ingegn. Primo n° 7,",",418,False
Mascaretti ing. Pietro,Giudecca 198,Venezia,Founded: 1877,Ispettore Lavori di Venezia,Ferrovie de lo Stato, Direzione S. Lucia,418,False
Maschietto Mario,Castello 2835,Venezia,bottiglieria,ORGANIZATION,Telephone: 25-889,",",418,False
Maschietto Maria in Pedrali,Castello 2835,Venezia,bottiglieria,ORGANIZATION,Telephone: 25-889,",",418,False
Maschio Cirillo,"Murano, Navagero 54-B",Venezia,vetraio e vetrai artistici,ORGANIZATION,Telephone: 25-889,",",418,False
Maschio Giuseppe,S. Lio 5473,Venezia,oreficeria, gioielleria,Telephone: 25-889,",",418,False
Maschio Industria Vetraria,"Murano, Navagero 54",Venezia,vetrai, diffusori,Telephone: 25-889,",",418,False
Maschiolini Giorgina,S. Croce 1516,Venezia,articoli di gomma,ORGANIZATION,Telephone: 25-889,",",418,False
Maserati Luciano,Cannaregio 1221,Venezia,rappresentante,generi alimentari,Telephone: 25-889,",",418,False
Masetto Giuseppe,"S. Croce, Calculo della Regina 2344-B",Venezia,Oggetti usati, elevati dal Monte di Pietà, calcolatrice,",",418,False
Masetto Palmira,Castello 3734,Venezia,trattoria,ORGANIZATION,Telephone: 25-889,",",418,False
Masiero Sottimo,"Mestre, Piazza 27 Ottobre 685",Venezia,alimentari, carbone e legna (dettaglio),Telephone: 25-889,",",418,False
Masiero Severino,"Mestre, Piazza 27 Ottobre 685",Mestre,autonoleggio e autoriemessa,ORGANIZATION,Telephone: 25-889,",",418,False
Masini Alberto,Dorsoduro 3289,Venezia,oli commestibili (commercio),ORGANIZATION,Telephone: 25-889,",",418,False
Masin Antonio,"Lido, via Avogabria",Venezia,agenzia spedizioni e trasporti,ORGANIZATION,Telephone: 25-889,",",418,False
Masin Gino,S. Marco 4267-B,Venezia,bottiglieria,ORGANIZATION,Telephone: 25-889,",",418,False
Maso Alfredo,"Favaro Veneto, Via S. Donà 80",Venezia,falegname,ORGANIZATION,Telephone: 25-889,",",418,False
Maso Elisa,"Favaro Veneto, Via S. Donà 80",Porto Marghera,latteria,ORGANIZATION,Telephone: 25-889,",",418,False
Maso Narciso,Cannaregio 3365,Venezia,latteria,ORGANIZATION,Telephone: 25-889,",",418,False
Maso Vittoria,"Murano, Vetrat 58",Venezia,osteria,ORGANIZATION,Telephone: 25-889,",",418,False
Mason Costantino,"Mestre, Via Gazzera 200",Venezia,articoli casalinghi, mercerie, filati e affini,",",418,False
Mason Domenico,"Mestre, Via Gazzera 87",Venezia,calzature,ORGANIZATION,Telephone: 25-889,",",418,False
Mason Ermengildo,"Mestre, Via Gazzera 87",Marghera,cicli e motocicli,porstaggo negozio riparazioni,Telephone: 25-889,",",418,False
Mason dr. Mario,"Mestre, Via Gazzera 87",Mestre,medicina generale,ORGANIZATION,Telephone: 25-889,",",418,False
Mason dr. Pietro,"Mestre, Via Poerio 2",Venezia,medicina generale,ORGANIZATION,Telephone: 25-889,",",418,False
Masotti Costantino,S. Luca 4187,Venezia,avvocato,ORGANIZATION,Telephone: 25-889,",",418,False
Masotti Marcello,S. Luca 4187,Venezia,avvocato,ORGANIZATION,Telephone: 25-889,",",418,False
Massa prof. Maria,S. Stefano 2802,Venezia,Insegnante,Circolo Filogico,Telephone: 25-889,",",418,False
Massari Antonio,S. Marco 2426,Venezia,avvocato,ORGANIZATION,Telephone: 25-889,",",418,False
Massari Emilio,"Via Lermo, III",Venezia,Geometra,ORGANIZATION,Telephone: 25-889,",",418,False
Massaria don Silvio,S. Simeone e Giuda (S. Simone Piccolo),Venezia,vicario,S. Simeone e Giuda (S. Simone Piccolo),Telephone: 25-889,",",418,False
Massarin Giuseppe,Giudecca 686,Venezia,imprese edili,ORGANIZATION,Telephone: 25-889,",",418,False
Massaro Luigi,San Marco 255-B,Venezia,specialità veneziane,ORGANIZATION,Telephone: 25-889,",",418,False
Massaro Orlando Pastga,Cannaregio 3582,Venezia,mobili (negozio),ORGANIZATION,Telephone: 25-889,",",418,False
Massaro Pietro,Cann. 3314,Venezia,Falegname,ORGANIZATION,Telephone: 25-889,",",418,False
Massei Francesco,D. Duro 1332,Venezia,avvocato,ORGANIZATION,Telephone: 25-889,",",418,False
Massignani Romeo,S. Marcuola 1447-A,Venezia,decoratore e pittore,ORGANIZATION,Telephone: 25-889,",",418,False
